35.9	9.35	2
36	9.65	2
35.75	10	2
36.7	9.15	2
36.6	9.8	2
36.9	9.75	2
37.25	10.15	2
36.4	10.15	2
36.3	10.7	2
36.75	10.85	2
38.15	9.7	2
38.4	9.45	2
38.35	10.5	2
37.7	10.8	2
37.45	11.15	2
37.35	11.4	2
37	11.75	2
36.8	12.2	2
37.15	12.55	2
37.25	12.15	2
37.65	11.95	2
37.95	11.85	2
38.6	11.75	2
38.5	12.2	2
38	12.95	2
37.3	13	2
37.5	13.4	2
37.85	14.5	2
38.3	14.6	2
38.05	14.45	2
38.35	14.35	2
38.5	14.25	2
39.3	14.2	2
39	13.2	2
38.95	12.9	2
39.2	12.35	2
39.5	11.8	2
39.55	12.3	2
39.75	12.75	2
40.2	12.8	2
40.4	12.05	2
40.45	12.5	2
40.55	13.15	2
40.45	14.5	2
40.2	14.8	2
40.65	14.9	2
40.6	15.25	2
41.3	15.3	2
40.95	15.7	2
41.25	16.8	2
40.95	17.05	2
40.7	16.45	2
40.45	16.3	2
39.9	16.2	2
39.65	16.2	2
39.25	15.5	2
38.85	15.5	2
38.3	16.5	2
38.75	16.85	2
39	16.6	2
38.25	17.35	2
39.5	16.95	2
39.9	17.05	2
